,-3,-1,0
20,-0.0414331569720363,-0.031996836137220756,-0.03140527222875369
22,-0.020836450853826575,-0.017641306013917554,-0.020206304293814332
25,-0.03751895765555317,-0.027393990989204673,-0.022970646138938476
27,-0.023819704852941322,-0.022049951587003822,-0.02331231221947066
30,-0.06097234946151204,-0.033166583964114024,-0.02603154326304939
32,-0.03876685585885586,-0.07491269961947668,-0.042469409698700875
35,-0.18835331382438494,-0.057014743665539394,-0.058645527686947585
37,-0.047641674553080014,-0.06428928435463474,-0.053386371928015854
40,-0.2203645786181215,-0.06317413641356276,-0.06499715108853785
42,-0.02689225162237775,-0.08620794563354986,-0.03206777783610484
45,-0.08738136753492708,-0.03521532598237668,-0.0879678491416912
47,0.045826664639171705,0.02613653714599186,-0.03235835931015604
50,-0.11271609161782149,-0.12007281526216998,-0.17960654346680585
52,-0.30249740322616736,-0.2883402558227145,-0.3644672255622635
terminal,0.0,0.0,0.0
23,-0.029542740277388447,-0.02916670329973043,-0.05198573551551662
26,-0.1334462218404598,-0.0940859908870074,-0.08163968253666297
28,-0.03571378807232114,-0.032360501262277346,-0.10893703422900332
31,-0.17639181390495468,-0.09630842660705012,-0.06971637934425791
33,-0.047604480029818146,-0.04379020443256117,-0.09985752526135994
36,-0.11570753186505872,-0.10046815395205506,-0.05874455087241282
38,-0.0682462865356449,-0.07170320047045926,-0.09609276698115023
41,-0.20612083551171842,-0.08845969903243701,-0.08793194438308298
43,-0.057315288055288224,-0.08279770320138374,-0.04689140545368055
46,-0.047306056140370104,-0.06825494948480858,-0.09669835378714868
48,-0.13009156797424612,-0.1645716388234031,-0.014283885486912751
51,-0.0849596833807092,-0.12225982509117965,-0.16104128396528578
54,-0.25182012305566187,-0.15456380342669276,-0.1798682708070468
56,-0.5315740673600805,-0.5350248213068756,-0.647260332733442
59,-0.920212005648561,-0.8751514550947488,-0.8660760780368314
61,-0.7280436245819369,-0.6574890431319447,-0.6434855688960819
29,-0.04085131417380362,-0.03218169054328797,-0.07358570584452385
34,-0.1729453775449298,-0.06858526525525638,-0.08162485193847639
39,-0.1582595434892736,-0.06739872586060969,-0.06719145952658814
44,-0.21199996255424333,-0.08276964938676032,-0.08219868976018058
49,-0.23158966298381764,-0.13630545689248452,-0.13804253114871712
53,-0.4044774534637435,-0.354291612797411,-0.3566005755059199
55,-0.6382841499062177,-0.5994905018498821,-0.5723113214518768
57,-0.5622553522418486,-0.5534166943529908,-0.5964762791788487
60,-0.5126099011964688,-0.5200232482667879,-0.5196720851503613
58,-0.7621645407720987,-0.696352867481509,-0.7507582815974164
62,-0.9230080323709166,-0.8956351665492612,-0.9617257476959225
64,-0.703412295456869,-0.6687635402199665,-0.6176384727770984
67,-0.6064819145882558,-0.6397040583037006,-0.6352952935772036
63,-0.5405124283600732,-0.5226705160226314,-0.5773936122331857
66,-0.31370855230212497,-0.3796324408089541,-0.39480427152931385
65,-0.7925486300852648,-0.7252874200273549,-0.770968900924778
69,-0.21055162307757813,-0.392089501,-0.204611503586491
72,-0.210552193219897,-0.20093089501000003,-0.199
74,0.0,0.0,0.0
68,-0.10591921,-0.200861299,-0.29212890499
70,-0.2989438376765848,-0.3094331444243288,-0.29115860599000004
24,-0.0030000000000000005,-0.01481046250743416,-0.009361120444035049
71,-0.0030000000000000005,-0.1,0.0
73,-0.1,-0.00199,-0.1
75,0.0,0.0,0.0
