,-3,-1,0
20,-0.02385390011272763,-0.022137769420740385,-0.020462839353674087
22,-0.01197354882753835,-0.012701177873402917,-0.013120651298949258
25,-0.03203855818607781,-0.01610131244818384,-0.01584483556520117
27,-0.014970029985003002,-0.014416766076448137,-0.01431943345371392
30,-0.06097586557864092,-0.019366771472247735,-0.022559373084598947
32,-0.07376028380591779,-0.06883130486804122,-0.032021823506898826
35,-0.11417288088228884,-0.03999294583852185,-0.041579552542128584
37,-0.13691976149085236,-0.0685302093401623,-0.06213362296154103
40,-0.15639536111497224,-0.05758779118209871,-0.05882489896981423
42,-0.11293731497900135,-0.06222490648461018,-0.061458248910644976
45,-0.13593828304265576,-0.05128124413822157,-0.050593799423265085
48,-0.035690432120350446,-0.03843439269433064,-0.03442638924685474
50,-0.11127504746087283,-0.03440693392297876,-0.055565958725569076
52,-0.12662332910615395,-0.07577701741914299,-0.12463959482396451
55,-0.5763667133199504,-0.4831875928834424,-0.5145995513758536
terminal,0.0,0.0,0.0
23,-0.02075602664638733,-0.017657756727014022,-0.01759274019710884
26,-0.026428707666209982,-0.05577062576760327,-0.020876073574708894
28,-0.017946763783296356,-0.017015640399612356,-0.06459982772955072
31,-0.14739604139193305,-0.0526154819356842,-0.04575915335764307
33,-0.014970029985003002,-0.04120137714517862,-0.03761402959687244
36,-0.13635214905551934,-0.04271823122925955,-0.04219919980028106
38,-0.014970029985003002,-0.055187260167723004,-0.018825802794065497
41,-0.11163134943870415,-0.0346132783178953,-0.03633487264193054
43,-0.008991003000000001,-0.052724669319684433,-0.025564334720463523
46,-0.04700770526153814,-0.03145089035155375,-0.05062806533566475
51,-0.037908710581985916,-0.053224843875685934,-0.07142811912416266
53,-0.07111728245303263,-0.15139471949170127,-0.0769092154957112
58,-0.7470068333585618,-0.7541038074570435,-0.7066112424914403
61,-0.732516814416284,-0.7007756924618869,-0.7168864607598243
29,-0.03785257019668671,-0.018430641754998138,-0.033242721836387316
34,-0.03577712215036816,-0.03169503066762455,-0.07990207114945064
39,-0.03569632997929979,-0.04519653584119453,-0.05643535219762609
44,-0.04338710159529973,-0.05057153430220617,-0.04554094754577486
49,-0.20256403422022778,-0.07143835673426385,-0.07221236900217126
54,-0.22358420020200506,-0.18394172546175774,-0.18515711814654115
56,-0.4547064018266225,-0.5170567701857309,-0.40886116651187865
59,-0.44491367019132166,-0.5988557601663373,-0.40947268626539873
47,-0.03876685585885586,-0.07198240529724419,-0.041282137814625294
57,-0.2990924965135038,-0.23293408186937903,-0.2684600606757871
60,-0.3213749699596871,-0.3031217778203627,-0.33418818571709996
62,-0.3978314708113857,-0.31252044651964644,-0.34501580253623654
63,-0.6106775912145425,-0.5928362802580305,-0.6616929924924309
64,-0.6185901809280699,-0.6490560527110297,-0.6943181314307704
66,-0.3124513157251116,-0.39512149563284515,-0.3921719986900001
65,-0.5031883671839742,-0.5770913862394151,-0.5503305294965849
68,-0.1145377279639353,-0.19998010000000002,-0.20747651322647107
67,-0.21783167875285253,-0.29600108114940105,-0.397793641597903
69,-0.005970000000000001,-0.1,-0.0030000000000000005
70,-0.10200000000000001,-0.1,-0.0030000000000000005
73,-0.1,-0.001,0.0
24,-0.02335031025531938,-0.0066677597625510385,-0.010924177941947773
71,-0.10489782,-0.10098010000000002,-0.10099000000000001
74,0.0,0.0,0.0
75,0.0,0.0,0.0
72,-0.1,0.0,-0.0030000000000000005
