,-3,-1,0
20,-0.046625579734966734,-0.037256740050309115,-0.036896797576498365
22,-0.0030000000000000005,-0.023753963630905196,-0.021980809873327754
25,-0.10428509494579405,-0.037218353458521175,-0.0363328762361613
28,-0.08579289110184461,-0.08691112047193429,-0.09379956279122298
30,-0.2291625381399614,-0.0743191536168255,-0.07555187786474536
33,-0.03807995757270276,-0.0758256674945311,-0.057901532394586896
35,-0.11176308667907264,-0.04493334214528655,-0.08637255534420457
38,-0.07823161413659098,-0.07723736099174723,-0.07634537228170289
40,-0.07480643915793228,-0.05081094524629587,-0.06752582691032925
43,-0.11580832106711009,-0.05810037247328802,-0.08081696047374048
45,-0.005997000000000001,-0.054227048101177434,-0.04501905311330817
48,-0.11588083232169002,-0.12195981243958927,-0.07326895238373107
50,-0.12662332910615395,-0.04515373295918422,-0.07194477037878395
53,-0.24616328529235268,-0.25362230810031555,-0.2083352109060394
terminal,0.0,0.0,0.0
23,-0.035709973767511734,-0.032373963621915136,-0.06542882375824312
26,-0.29055338473775605,-0.11554613755824077,-0.11571510161947579
31,-0.21335121019032854,-0.0827852282137355,-0.08059720682224446
36,-0.09485632076711213,-0.06732419814647521,-0.06999436934135078
41,-0.08034835143862093,-0.07285815725658092,-0.05168265188650427
44,-0.0268917094679103,-0.05979044365641454,-0.06549712302264561
46,-0.13768429207921035,-0.07635851838794758,-0.06842962970715141
49,-0.13770027055654904,-0.14534898955048126,-0.0617672075778925
51,-0.25509967306788384,-0.18363769270432834,-0.2363491565466337
54,-0.31025370249085577,-0.31152015654146176,-0.3337271024694491
56,-0.5434159531392657,-0.619661174149169,-0.4505012535586346
59,-0.6519823525573969,-0.6079005359893781,-0.569798397963633
61,-1.1594402604705087,-1.106198315113058,-1.0810543542250537
64,-0.8898930456158959,-0.8391235709846406,-0.8278574089926202
29,-0.09173667971503789,-0.06478937732272345,-0.06510982450084599
34,-0.1303260633757778,-0.06871550888267174,-0.07050310174041403
39,-0.06096606137542822,-0.05244742948462494,-0.0850447446557623
47,-0.2272178228056213,-0.040648061528158135,-0.0629283009452558
52,-0.2286819008951126,-0.1676130594168415,-0.1630624593639916
57,-0.9208548163073504,-0.9149955456741847,-0.9620429137875959
63,-0.7092478728872504,-0.678247183232288,-0.6622949066724577
55,-0.11745851298741847,-0.3375502928816578,-0.27247593807818227
58,-1.1016198444423702,-1.0988503976417798,-1.0720232852144225
42,-0.1633805538264398,-0.07783304923603547,-0.05273781863880736
60,-0.7062968007584495,-0.6635583044197995,-0.7494612851184881
37,-0.029173516062499925,-0.06899532745721512,-0.02407243084247564
32,-0.038641635465729074,-0.07444571533194114,-0.050635689863053814
62,-0.3959057555596234,-0.3111693705833549,-0.3693826423353554
65,-0.7138563035636626,-0.7632204572339267,-0.7272268287805779
67,-0.5951326221943843,-0.5735363378316259,-0.5811822424054891
27,-0.032835494011384615,-0.03360203752224455,-0.03374051019738027
24,-0.06422921074375074,-0.02535752357365137,-0.027303623898073046
69,-0.1077576627,-0.19998010000000002,-0.19997029900000002
66,-0.41025039016250653,-0.3964707760330058,-0.39691986409884705
68,-0.10398900000000001,-0.19962314552034735,-0.10098010000000002
72,-0.1,0.0,-0.00199
70,-0.20194030000000002,-0.199,-0.20007148701018
71,0.0,-0.001,0.0
73,-0.0030000000000000005,-0.00199,-0.199
75,-0.1,-0.001,0.0
77,0.0,0.0,0.0
