,-10,-3,-1,0
20,0.7248118299870466,3.88489620190789,3.6554357516400615,4.760929561483003
13,-0.3867463624294355,0.44035754636483593,1.835491182616152,1.983468794762704
6,-0.01,-0.028978860638021367,0.18007030855510447,-0.08973885395297858
8,-0.0091,-0.03377739400124521,-0.010661103687561416,-0.10013818498709484
10,0.03568878466458768,-0.013734035836057222,0.05110532495018684,0.019173318374905584
11,0.003573679567263713,0.010926195228936859,1.141997310253198,0.10529398516773264
9,0.0,0.11182131127914018,0.48494276530003766,-0.050359199590289214
4,0.0,-0.0029179167782485095,0.01508508252160128,-0.01901129172319
7,0.0,-0.17070639678404867,0.1587899237588081,-0.008875724192764318
12,-0.5154087658596843,-0.020562814387782312,0.7626492859204579,0.028543350127047066
terminal,0.0,0.0,0.0,0.0
22,0.8387567504132737,3.05525924042947,4.1350087492679455,4.128502394357181
25,1.878569230473846,3.51429247210101,4.999797739430161,5.153628881572989
18,-0.18309455623844031,0.8994941497301338,3.990969868522772,2.375288429324663
16,-0.35798388674711246,1.091453795818494,3.3216380593954717,2.5838346352153447
5,-0.1770068612535488,0.3874677466036689,-0.02961903197160533,-0.04275256570726085
-2,0.0,0.022321960875109535,-0.001,0.6645810614394988
23,1.9469085426456554,4.354094996917406,4.526131580280499,5.3312984769417735
26,2.468719602932969,4.883760469504167,5.304310954629994,5.894264121901883
19,-0.518058473593377,1.672044462083726,4.005241043628858,2.736984985152621
14,-0.08272908270483073,0.005065270223485931,1.975495453149975,0.11332924914399292
1,0.0,0.0,0.098007119,-0.059076723900136456
21,-0.18351333656884702,1.7585179960015633,4.603233526622502,3.1162690960559276
24,1.1491228800688504,3.484681870932862,4.7412190623987875,4.886077346566169
17,-0.3357314686967537,0.4901756756668422,2.8827761359759307,1.5713088316435195
0,0.0,0.0,0.0,-0.001
3,-0.048566205149304084,0.0,0.001516536791,-0.001
27,2.040668174214596,3.45425481341999,5.554448626257392,5.771495609379706
29,2.741909220311442,5.554389229905303,6.1742885286219815,6.573090518736657
28,2.618658688123753,4.778200432547699,5.796397734919707,6.161480898253096
32,3.608050083806371,6.152076670663922,7.34766872131711,5.934741604664524
30,2.918830509210621,4.977515370266218,5.62880420489106,6.686413868707164
31,2.9917991693506227,5.403969541257965,6.148883735248747,7.110000394794903
33,3.5969360343249503,5.914941076467778,5.788695277377403,7.815490804727742
34,4.214126614585132,7.013210316846556,8.201914890365952,6.124859621478392
37,4.869582019218159,6.175548543399586,7.131773187703437,7.250225124474533
15,-0.47065979839666294,0.2184756465316391,2.302852183132667,1.5259387097919535
35,4.740561134921227,5.69697732293171,6.740081617230259,6.053388063654857
36,5.522216541358881,8.846057872826513,6.868741756800743,6.381420166408428
38,5.598957542747291,6.7383886263349915,6.632386208989515,7.9510537204575975
39,5.9032075646566105,6.888555168326885,7.9826588554592135,6.937708130521574
42,4.979489271436003,6.665323401436931,7.068796686980285,7.776017412467726
40,5.9668197360557516,6.5339008275865655,7.481871291503037,7.437093510249675
41,6.454784423515192,6.816307945012737,7.669571273890319,6.762016941363088
43,7.1338860567756885,7.4416593689473425,7.70075225009039,8.25471477488532
44,5.474392747394999,6.80952544813232,7.965384133721611,6.202878591426876
46,6.147260717901243,8.65237402015013,6.323305828032448,5.238667030055456
45,6.054244101846156,7.510255020109333,8.719679436499447,6.379403208718824
48,7.300292733100794,6.188706975061526,5.912673287824525,5.615975492293847
50,6.672155200123538,5.786139025625615,5.9746362470668295,6.057312245450547
53,6.774263788427314,2.861074826864646,3.019890005139313,3.2870955103550434
47,7.010943599747184,6.1690031395211635,5.383262749458578,6.061302433947524
49,6.082759887744538,5.129848953566347,5.438906724953441,5.6373532622919145
52,6.507804337512819,3.975307426205702,5.3451111227588965,3.137393822402052
56,4.826332118624463,-0.07843801618271107,-0.15058238325554407,-0.11097448922228279
51,6.146593916433006,3.5654022819271276,5.026570696296187,4.622405876201549
54,5.994410600159995,1.4191584899398582,3.004384246521193,2.077198581492529
57,3.4312611228896572,0.11406657037817759,-0.0843209471759191,0.004259974476415865
55,5.072523066571779,0.12286198337440557,0.3176116332407844,-0.25766522296727545
59,0.46546854586936226,-0.11789704766309032,-0.10490482131606191,-0.14195773664283132
58,0.488764056848618,-0.11965650280568078,-0.10291099501,-0.021474204052369012
61,-0.10990891,-0.1029,-0.10193089501000002,-0.11537872655680999
64,-0.21679217964730269,-0.22341718913130296,-0.297922370199301,-0.207667118528103
62,-0.12066322150662279,-0.10593703,-0.023367018586129516,-0.10591030000000001
60,0.15169413253780506,-0.0030000000000000005,0.0,-0.0029701
63,-0.11802673000000001,0.0,-0.00305056,-0.00199
65,-0.010151168293630003,-0.008990760000000002,-0.1,-0.10882119700000001
66,-0.1,-0.005970000000000001,-0.1,0.0
67,-0.1,0.0,-0.001,-0.006950100000000001
69,-0.01,-0.1,0.0,0.0
70,-0.01,-0.005970000000000001,-0.1,-0.1
68,-0.1,-0.0030000000000000005,0.0,-0.0030000000000000005
71,-0.1,0.0,-0.001,0.0
73,0.0,0.0,0.0,0.0
-4,0.0,0.0,0.024897379382491997,0.0
-1,0.0,0.0,-0.00011793592899999998,0.0
