,-3,-1,0
20,-0.05767393387446275,-0.04129632180625154,-0.04066026939367166
22,0.0,-0.019530959287674066,-0.03502212736002385
25,-0.11489518952325911,-0.05166560577092478,-0.04979941955720432
27,-0.03580265851737323,-0.03816894147288847,-0.04576829905652362
30,-0.20290890571980624,-0.07531941717555168,-0.07458547292257825
33,-0.1060272729252669,-0.12411971358138932,-0.10840603418332505
35,-0.2830175262602987,-0.09729128481470344,-0.10205148031996233
38,-0.043700276120920534,-0.13351788741931378,-0.057170235307472
40,-0.2935381909061512,-0.09023338554292865,-0.0917173834039398
43,-0.14637565374679204,-0.07616950099160466,-0.030947464365746438
45,-0.053397419210569036,-0.07106612900531087,-0.07001707371976992
48,-0.3338632838724594,-0.13615168374511952,-0.15274890076501887
50,-0.20098968516351423,-0.2818545759516113,-0.23459511764240407
53,-0.47941120156376665,-0.505599993543468,-0.42809548602027986
55,-0.7934574730631693,-0.751760959128441,-1.1485626410767633
58,-1.5968760286176487,-1.6257339530309662,-1.6756397685405433
terminal,0.0,0.0,0.0
23,-0.06170919440837398,-0.04460104643157539,-0.08933214309702138
28,-0.08572586192195657,-0.08070299168603774,-0.18593839778382637
32,-0.06531159813377868,-0.08684777286417021,-0.06965624404730464
34,-0.19728360016232743,-0.09237086154449228,-0.09819031682720981
36,-0.24346568032088656,-0.051490079299692716,-0.12058115118542731
39,-0.2681260613417228,-0.11736638005621224,-0.11853943893243639
42,-0.03244373884163217,-0.016132656409248804,-0.05025760418530942
44,-0.17822491462367201,0.08934291466981874,-0.13149118849191577
46,0.198794006286106,-0.16644417925011395,-0.07394597050653233
49,-0.23628101009518632,-0.15328934676712141,-0.1961201090917781
51,-0.22916035353001385,-0.23469716532167395,-0.34598294651422795
54,-0.6936844916673268,-0.6820408625790946,-0.6645151658897386
56,-0.655491428661941,-0.6121986303894289,-0.6448490114701886
37,-0.07117804024910926,-0.12100001245474139,-0.07510910962051362
41,-0.12017061722321298,-0.08352066499259707,-0.06076860408237619
24,-0.05347106589672114,-0.019233170239395248,-0.01921589382949665
47,-0.11365193781341282,-0.11337269915896878,-0.11094074582223802
52,-0.4463255263211842,-0.42423887952583733,-0.4287100091170156
61,-1.3414381795813022,-1.4058920844567038,-1.3257687733262526
29,-0.09651212362375763,-0.06816360547546656,-0.07259254730182091
31,-0.3083281767595021,-0.15215032620620914,-0.1308450804175346
57,-1.002498510607028,-0.974696637444485,-1.0550150918010557
26,-0.23803934561658283,-0.15757809846086587,-0.10640496930833221
60,-1.4723979152508873,-1.414038588153819,-1.4773033195094256
62,-1.4983728889772656,-1.5286207034459152,-1.5292063519310455
63,-0.8131265351191351,-0.859743139020169,-0.7743082647073903
64,-1.011260718322751,-1.000989304367766,-1.0323753255934922
65,-0.8125181924601663,-0.828420547241363,-0.8441914118464255
67,-0.4105281092825629,-0.392582397524007,-0.4816896293394296
59,-1.0416865978447638,-1.0860950468689559,-1.1419657254230071
66,-0.6248056030206067,-0.5740794186871763,-0.6521845109493305
68,-0.41225925775960504,-0.38826018474359764,-0.391241838726882
70,-0.10205268436871481,-0.0077392020093390995,-0.10099000000000001
69,-0.3008240634048041,-0.2908533825560351,-0.3946866102392807
71,-0.209543494107718,-0.2960105910499,-0.19998010000000002
72,-0.2065667922529148,-0.29317887886788374,-0.29892158605990005
75,-0.10200000000000001,-0.001,-0.1
77,0.0,0.0,0.0
73,0.0,-0.001,0.0
74,-0.10201791,-0.1,-0.10492039900000001
