,-10,-3,-1,0
20,1.4139012720061976,4.327925099074092,4.677322036933229,4.951838165382805
13,-0.5101097269957948,0.7853241240789283,2.09909970434364,2.6808451539681513
6,-0.01,-0.008910300000000003,-0.02885210683239181,-0.21000879204536788
8,0.0,-0.08674146137793337,-0.009691698441598891,0.024170260021282974
10,-0.0199,-0.005165586971093256,0.21712339331728236,-0.004968218987942996
11,-0.029701,0.04721738634791609,1.9040435285848458,0.8060060297847826
12,-0.09561792499119551,0.04297069302354408,2.762315948013006,0.18645746932424567
5,0.0,-0.005970000000000001,-0.004360115592744986,-0.029701
7,0.0,-0.013433500757614814,0.1331960130343552,-0.001168714178926854
3,0.0,0.0,-0.001,0.0
terminal,0.0,0.0,0.0,0.0
22,1.1296248388403123,3.432815648309481,5.315653571744284,5.094524802078066
25,3.2383982744992568,5.405336717594368,5.477314913599907,5.883386359836813
18,0.13481155432260553,1.2946458579311964,4.663593491167086,4.087782693962061
14,-0.1546413227728115,0.3466032803765318,3.7212766323486934,0.9762031812779184
9,-0.03940399,-0.0018931236144982665,0.7904845137198739,-0.01315931288064433
23,2.6452451204906633,4.800886798426977,5.371781675267234,5.463766690357805
26,3.185271728959128,5.436093512147634,6.060785604808953,5.99198091219502
19,0.7255201490245082,3.4455616655615553,4.606196280149253,3.721768549956624
16,-0.25764537486859407,2.289661265285109,4.054557011406207,3.213183255801589
15,0.0043114868167083,0.15644657310468207,2.030018449821825,3.568285864573131
21,2.2960723215193317,4.5893503384409575,5.103274943914543,4.744732447774766
24,2.9983575097729855,5.172495244083573,5.6615664706322715,5.245553382772192
17,-0.053164284998673636,0.36354594249042044,4.5108131018558435,1.8642193210545244
29,3.8427071049808137,5.754314157908334,5.61457393581259,6.641909272285826
27,3.6691914670847994,5.27045805784761,6.0778354320564025,5.9223944616498185
28,4.2424177511207155,5.657475423669247,6.5806233315348575,5.791109440744776
30,4.37032083842986,7.214493082855906,5.885316720243952,4.968784382803095
33,4.65665914778149,5.684917902342546,6.617800227185307,6.081764838486562
31,4.219566727914961,5.949894014127322,6.19430005128806,6.325247084453095
34,4.59218740720227,5.999638397667956,6.542707217376233,6.989023212657145
32,4.915003354162861,5.710508323365109,6.316692144536615,6.5346173880573994
35,4.941965387619727,7.396793379104405,6.918914101187629,6.951545290703147
36,5.2576655876308775,6.313846552074071,7.29180752556617,5.311888039621632
37,5.452921914405401,6.712375561253014,5.457536660380439,7.788704969108159
40,8.66246022264937,7.798367385833099,5.380002901996873,5.91207482627821
42,5.9728206062130145,5.859227182878455,5.493208259644848,5.709444698272056
38,5.095481661660732,6.987722434648111,8.130017956073969,5.910117204506368
41,6.351714352542283,5.601164559420684,5.529904213790067,5.368126810354914
39,5.457833501167029,5.147163284323047,5.544509468501719,5.9631823944277675
43,5.616302513556923,6.614071890776575,5.528472230091118,4.3192860011726895
46,4.8619753859001795,3.6744705835282327,1.9809111080122528,0.12490836379716797
44,6.143348013694964,4.929788660906475,4.110106950439239,5.086460845805158
47,6.488363511940244,0.6755550839215171,0.1500227597725138,0.0454268696457797
45,6.516840370504741,5.091293796972948,3.0998554773781275,2.460026112920321
48,4.018928926295246,0.23567098342056347,0.021783481790312743,0.08491960687850053
50,0.8613269741286887,-0.002809516073785983,0.0,-0.001
51,0.0885322036555215,0.0,0.0,-0.0030000000000000005
49,1.4918112127252805,0.00047959002351870804,-0.0006828468300249077,0.0
4,0.0,0.0,-0.001,-0.021757316879802677
2,0.0,0.0,-0.003940399,-0.01
54,0.0,0.0,-0.001,0.0
56,-0.00760649013212239,0.0,0.0,0.0
53,0.03171348749326484,0.0,0.0,0.0
-1,0.0,0.0,0.0,-0.01
