,-10,-3,-1,0
20,-0.0722824535350737,-0.03582309269731983,-0.01095363954888102,0.2391338677774726
13,-0.0199,-0.010974212391000002,0.0931381149401,-0.058519850599
6,-0.01,-0.005970000000000001,-0.001,0.1
-1,0.0,0.0,-0.001,0.0
1,-0.01,0.0,-0.001,0.0
-6,-0.01,-0.0030000000000000005,0.0,0.0
-13,0.0,0.0,-0.00199,0.0
-11,-0.029701,0.1,0.0,0.0
-18,-0.01,-0.0030000000000000005,0.0,-0.01
-25,0.0,0.0,-0.001,0.0
-23,-0.01,0.0,0.0,0.0
-30,-0.01,-0.0030000000000000005,0.0,0.0
-37,0.0,0.0,-0.001,0.0
-35,-0.01,0.0,0.0,0.0
-42,-0.01,-0.0030000000000000005,0.0,0.0
-49,0.0,0.0,-0.001,0.0
-47,-0.01,0.1,0.0,0.0
-54,0.0,0.0,0.0,0.0
terminal,0.0,0.0,0.0,0.0
22,-0.01,0.0,0.019283575612394088,-0.017629890738520514
25,-0.10474695750364349,-0.0030000000000000005,0.21213287604750333,0.005920025543453126
28,-0.02471105019783713,0.2778670932365894,-0.004012002269199939,-0.023104495783
21,-0.019909,-0.00437391440560667,0.02452242866555411,0.36554333344433926
14,-0.06370200077763043,-0.010092125082000003,0.09604960099999998,-0.020295004529109126
17,-0.0199,-0.04457656474649738,0.18215614945828879,-0.011861523601788328
10,-0.01,-0.0030000000000000005,-0.001,0.0
3,0.0,0.09703,-0.001,0.0
5,-0.01,0.0,0.0,0.0
-2,-0.01,-0.0030000000000000005,0.0,0.0
-9,0.0,0.0,-0.001,0.0
-7,-0.01,0.0,0.0,0.0
-14,0.0,-0.0030000000000000005,0.0,-0.0030000000000000005
-15,-0.01,-0.0030000000000000005,-0.001,0.0
23,0.08739926795435703,-0.018848281580044757,-0.00025363929780433984,0.4363744993437099
26,-0.5718181375660885,0.80110730234855,0.008766584033288448,0.1193673054013517
19,-0.03940399,-0.10615267132279974,0.2703129285750102,-0.11875746432891776
12,0.0,0.0,-0.004987446859900001,-0.001
7,-0.01,-0.010048278000000002,0.0900398308297418,0.0
0,0.0,0.0,-0.001,0.0
2,-0.01,0.0,-0.001,0.0
-5,-0.01,-0.0030000000000000005,0.0,0.0
-12,-0.01,-0.0030000000000000005,0.0,0.0
-19,-0.01,0.0,-0.001,0.0
-17,-0.01,0.0,-0.001,0.0
-24,-0.01,-0.0030000000000000005,0.0,0.0
-31,-0.01,0.0,-0.001,0.0
-29,-0.01,0.0,0.0,0.0
-36,-0.01,-0.0030000000000000005,0.1,0.0
-43,0.0,0.0,0.0,0.0
24,-0.13459318813914178,0.4419663395470046,0.04405353005746363,0.017373495077218547
18,-0.029701,-0.028859112550371793,-0.001781787818268599,-0.002974424329734398
11,-0.0091,0.0,-0.004054010401,-0.020817287182000002
8,-0.01,-0.0030000000000000005,0.0,0.0
27,0.17369414617473233,1.5788315520290366,0.10585185742298972,0.07638744095696709
16,-0.0586254474196291,0.0,-0.008822010304649042,-0.02223079921603071
31,-0.04454957021432021,-0.017919377919903005,-0.015417712079459302,0.28254157951179704
30,-0.04018599536906873,-0.03844219773359401,0.08199375973715968,-0.009026389412246736
9,-0.01,-0.017626972361700004,-0.00772553055720799,-0.005970000000000001
4,0.08900000000000001,-0.005070000000000001,0.0,0.0
29,-0.08578682556092315,-0.04362825025979699,0.34199782766803455,-0.3345567249237809
32,0.3762921142068234,-0.00426172333364132,-0.045798286659165,-0.001
35,-0.03110308341740205,-0.005981573536746428,-0.003769527348529658,-0.0029207259397171868
-3,-0.01,0.0,0.0,0.0
-10,-0.01,-0.0030000000000000005,0.0,0.0
-22,0.0,0.0,0.0,-0.01
-26,-0.01,-0.0030000000000000005,0.0,0.0
-33,0.0,0.0,-0.001,0.0
-38,-0.01,-0.0030000000000000005,0.1,0.0
-45,0.0,0.0,0.0,0.0
15,-0.01,0.0,0.0006231575670295133,0.0
33,0.27985218205379386,-0.0329587495064797,-0.01414511101187585,-0.0055381082001265385
34,0.00368952712773499,0.0,-0.001364474374221253,-0.02204533796172722
36,-0.2920062866627302,-0.014012042010621362,-0.0014474068456072266,0.16520919829312009
38,-0.029728,0.15026256693219917,0.001798945353755682,-0.028828846781391863
41,-0.0199,-0.07437089239167324,-0.005352700030366563,-0.006968119771000002
43,-0.0091,0.0938031,-0.009951515880484244,-0.004065177427027342
39,-0.0199,-0.005970000000000001,0.09593168154394757,-0.013039237797847682
42,-0.01,-0.005201804416845934,0.0734326072403271,-0.010017910000000001
37,0.15925283406097318,-0.011189405099975737,-0.001,-0.000165113828936666
40,-0.0943623624794937,0.3319149604021374,-0.0012218044168459327,0.0
45,-0.01798627197457966,-0.0504007286353402,0.09673259937864352,-0.0030000000000000005
44,-0.018470875388617705,-0.011895962700000002,-0.0070369032824602554,0.09461992519000001
47,-0.01681318228326953,0.199,-0.018009137939247535,-0.018965817292759854
46,-0.02882854132274067,-0.016878882723635965,0.19845669573362779,-0.01297925209979216
50,-0.028801,-0.018976085859356014,0.192107500625429,-0.011120513117695519
48,-0.010027363591,-0.005096820900000001,0.2860487837744815,-0.001
51,-0.0394787557,-0.0030000000000000005,-0.008549727752793326,-0.011217575678349514
49,-0.01906234774219,-0.04509593282695613,-0.02090220540900089,-0.017644616825790004
54,-0.02791,-0.04882672669259742,-0.10105039900000003,-0.028199222871346616
57,-0.02710855202480191,-0.005979000000000002,-0.1,-0.11580305645619607
52,-0.1,-0.0030000000000000005,-0.007637452311884955,-0.005947210900000001
55,-0.019026820899999998,-0.005996811900000001,-0.004003120000000001,-0.0030000000000000005
53,-0.04372633349466011,-0.1276205300383622,-0.10390099501000001,-0.10200000000000001
56,-0.02013835190253211,0.199,-0.00199,-0.001
58,-0.0199,0.0,-0.0010901611900000002,0.0
59,-0.01,0.0,0.0,-0.001
60,-0.12879681782102478,-0.023538385963994102,-0.10098010000000002,-0.10785119700000001
62,-0.0199268119,-0.0030000000000000005,-0.1,-0.001
65,-0.1,0.0,-0.001,0.0
67,0.0,0.0,0.0,0.0
63,-0.1,-0.005970000000000001,-0.1,-0.0030000000000000005
66,0.0,0.0,-0.001,0.0
68,-0.01,-0.1,0.0,0.0
61,0.0,0.0,0.0,0.0
