,-10,-3,-1,0
20,-0.2180288835067161,-0.019154202752391897,0.1540343760579387,0.37459758600772797
13,-0.08654389370324281,-0.02552849757511829,0.09399426692753311,-0.2124257945361447
15,-0.09586931324391756,-0.0013680601658360885,0.1798011880414106,0.0989153374150176
8,-0.0199,-0.005970000000000001,-0.00772553055720799,-0.0069285413667955955
1,-0.01,0.0,-0.00199,0.0
3,-0.01,-0.005970000000000001,-0.00025404803029000005,-0.003009000000000001
-4,-0.01,-0.0030000000000000005,0.0,0.0
-11,-0.01,0.0,-0.001,0.0
-9,-0.01,0.0,0.0,0.0
-16,-0.01,-0.0030000000000000005,0.0,0.0
-23,-0.01,0.0,-0.001,0.0
-21,-0.01,0.0,0.0,0.0
-28,-0.01,-0.005970000000000001,0.0,0.0
-35,0.0,0.0,-0.001,0.0
-33,-0.01,0.0,0.0,0.0
-40,-0.01,-0.005970000000000001,0.1,0.0
-47,0.0,0.0,0.0,0.0
terminal,0.0,0.0,0.0,0.0
22,0.2651058800405866,-0.0031615732687997216,-0.01593918409340148,0.42206097813437804
25,-0.5147897542776685,0.04200348767740927,0.5144785457117629,-0.09173323910963127
18,-0.18657215598666266,-0.019020810491958532,0.3624336611098489,-0.022659117030856577
11,-0.029701,-0.013204336165791464,0.08648820919150756,-0.015905048099558096
6,-0.01,-0.005970000000000001,-0.00892491400196488,-0.001
-1,-0.01,0.0,-0.001,0.0
-6,-0.0199,-0.0030000000000000005,0.1,0.0
-13,0.0,0.0,-0.001,0.0
-18,-0.01,-0.0030000000000000005,0.0,0.0
-25,0.0,0.0,-0.001,0.0
-30,-0.01,-0.0030000000000000005,0.0,0.0
-37,0.1,0.0,-0.001,0.0
23,-0.28309429777019024,0.0453388860621913,0.42858850647389757,0.17790454596020247
26,-0.24550960677919434,-0.22222322890758164,0.30174234577270664,-0.0987758139524581
19,-0.058632876510939055,-0.011822493468422245,0.005738386202470161,-0.06543940922736821
12,-0.038540603071000004,-0.01477948729595281,-0.00585107595666203,-0.003664747703475462
14,-0.01,-0.0030000000000000005,-0.001901207861531502,0.0004083027227053192
7,-0.0199,-0.0030000000000000005,-0.003940399,0.09901
0,-0.01,0.0,-0.001,-0.01
2,-0.01,-0.008919381000000002,-0.00200791,-0.002126901900000001
-5,-0.01,-0.0030000000000000005,0.0,0.0
-12,-0.01,0.0,-0.001,0.0
-10,-0.01,0.0,0.0,0.0
-17,-0.01,-0.0030000000000000005,0.0,0.0
-24,0.1,-0.0030000000000000005,-0.001,0.0
-22,-0.01,0.0,0.0,0.0
-29,0.0,-0.005970000000000001,0.0,-0.0030000000000000005
-26,-0.01,0.1,-0.001,0.0
21,-0.019896325275495653,-0.022675447063051617,0.18195166683826797,-0.023654248039
24,-0.14246191309984574,-0.0030000000000000005,-0.0105895019713919,-0.07837899892981241
17,-0.0199,-0.025455602820565745,0.140700176573994,-0.04627460575417769
10,-0.01000098019,-0.008910300000000003,-0.003958309,-0.005296677933186632
5,-0.01,-0.008910300000000003,0.192868044611419,-0.003009000000000001
-2,0.0,0.0,-0.001,0.0
-7,-0.01,-0.0030000000000000005,0.0,0.0
-14,0.0,0.0,-0.001,0.0
-19,-0.0091,-0.0030000000000000005,0.0,0.0
16,0.0273535999169201,-0.038646264968052096,0.0921592857679127,-0.03808208305979003
9,-0.029710081,0.0,-0.0041657754695488955,-0.0029988213250974633
4,-0.01,-0.008910300000000003,0.09802099,-0.0030789100000000007
-3,0.0,0.0,-0.001,0.0
-8,0.0,0.0,-0.001,0.0
27,-0.0544489895510394,-0.0475441768112469,-0.026419603874390414,-0.11003553192312442
30,-0.1573805156727845,0.09385050581105202,0.7957324704709801,-0.1557997783456668
