,-3,-1,0
20,-0.020710386050641762,-0.018209306240276914,-0.017818237826028517
22,0.0,-0.008898334022749426,-0.011189436197593295
25,-0.060950997708512936,-0.020638571635634453,-0.02096709785644716
27,0.0,-0.0149878299181824,-0.01677212917873844
30,-0.1744219122869089,-0.05139762149069295,-0.05115634877395067
32,-0.01493393751184798,-0.06732684636635751,-0.04107552650159701
34,-0.15273128548797657,-0.06883675390064883,-0.06885668093684714
37,-0.04420225513605738,-0.08150581220038927,-0.04656424438274278
39,-0.15141242390900367,-0.06855851292134792,-0.06915507936764032
42,-0.038297657790119455,-0.055860029875232656,-0.03280975920294179
44,-0.10396273356999286,0.14689666706383803,-0.06889487610416244
47,-0.1923184062013651,-0.0727013977374261,-0.07125210197651095
49,-0.10439251902321836,-0.12822732722006377,-0.04736310677334123
51,-0.2580990516875117,-0.14161703010027638,-0.22371377778697232
53,-0.24319042764923432,-0.20410646778929029,-0.17974424704475167
terminal,0.0,0.0,0.0
23,-0.023855625832153258,-0.020908820140173867,-0.05997071527422304
28,-0.06530768055183138,-0.06437484387168854,-0.11870696111025636
33,-0.06822866077947753,-0.09211914037848351,-0.07230125405221119
35,-0.2413372970325165,-0.07847612291887499,-0.0797667737517752
40,-0.06377934776861308,-0.03870135938703927,-0.08573224706502405
45,-0.02383740704249907,-0.07713207089105553,-0.05011528550155609
52,-0.04288767288499106,-0.02527100355161588,-0.2717552360631573
54,-0.20938774432890847,-0.2845041173903099,-0.18423286324955598
57,-0.8305091526426918,-0.7753622371074653,-0.7845965384719371
59,-0.7148433460040987,-0.6811538217540107,-0.7033242013159182
24,-0.026165051328317944,-0.009265651364822608,-0.008910300000000003
26,-0.21934350412552883,-0.11136196727519766,-0.0923818824723169
29,-0.04644893248351542,-0.030346261273597,-0.06563621715114011
31,-0.22685741256019795,-0.08945107545198268,-0.07210838696111938
36,-0.15295040424230275,-0.07658077123233556,-0.07848335134361921
38,-0.05713491449469577,-0.06813108507331289,-0.05513195507517681
43,-0.20357641491048706,-0.07943480210593325,-0.07842066081279492
48,-0.11317065768136647,0.024520324892871,-0.08895589980222515
50,-0.05237420725908481,-0.06764261764487312,-0.04636533409946443
55,-0.45888213736738204,-0.5481439958084316,-0.46516076330510975
56,-0.42295893007551605,-0.38293120038122797,-0.35996608716959444
58,-0.8378384700255255,-0.7514721234007852,-0.8066168790385717
61,-0.7381791325123573,-0.6704079644821528,-0.7021492465759321
41,-0.06528387136467526,-0.0747756125108399,-0.06395938020350016
46,-0.07719737954187894,-0.057500724911559706,0.03726450778091556
60,-0.9281921581769577,-0.9276780004312719,-0.8734261387086044
62,-0.8325486920909602,-0.7713714067919354,-0.7837911004114141
64,-0.9339020711156154,-0.9346875513936763,-1.0019343163289767
65,-0.4368015356440407,-0.49636730561903997,-0.4842877292969515
63,-0.40926057834372565,-0.4854198785021006,-0.4414796199994257
66,-0.6435557274160411,-0.6474830037557342,-0.6848830904522474
69,-0.30082546444609,-0.29699049601000005,-0.303726316647008
68,-0.2010536215566847,-0.21726029345967163,-0.20289158605990004
67,-0.6041046228221859,-0.5828931025757187,-0.4885879970540043
72,-0.1,0.0,-0.00199
71,-0.005970000000000001,-0.1,-0.1
70,-0.30368869928110004,-0.29404107033790705,-0.29510900499
73,-0.1,-0.10099000000000001,-0.001
75,-0.0030000000000000005,-0.1,0.0
76,0.0,0.0,0.0
