,-3,-1,0
20,-0.02073881365564455,-0.01654862385499124,-0.01424642040907321
22,0.0,-0.00887383161970558,-0.00906397372141659
25,-0.034666059923678,-0.014854222890512437,-0.013837311945222013
27,0.0,-0.015217565919920645,-0.005132717040007861
30,-0.1522266286050999,-0.05019455420388879,-0.04889452222737362
32,-0.05660790836115469,-0.04767000935664857,-0.04244618010365408
35,-0.1604899942701909,-0.0582850629920394,-0.06056758123969401
37,-0.11668203347649998,-0.05711514854697273,-0.05934247399561821
40,-0.17280970074480972,-0.06728232923666581,-0.06476315154426568
42,-0.09113651056316735,-0.05742098593005561,-0.060203835681668344
44,-0.02972869295421028,-0.048765566119677826,-0.0362756940751426
47,-0.06267218983946635,-0.04121943398640503,-0.04140889110821477
49,-0.005997000000000001,-0.03239862771682831,-0.06959806837676626
52,-0.3799691154447505,-0.2969442100452477,-0.38043399738786676
55,-0.4104196373073654,-0.4381443269529436,-0.4249720560738982
57,-0.4340747246240941,-0.3943747929456305,-0.40796023803416365
terminal,0.0,0.0,0.0
23,-0.020909768138632653,-0.016539677236229768,-0.039295529567951536
26,-0.22362700670865068,-0.08498921816147953,-0.07079822195030792
28,-0.062373972105884565,-0.06154763508944263,-0.0655101044155207
31,-0.16822028933771935,-0.05610120172410683,-0.056660061994164644
33,-0.02093710489506298,-0.06347540956751276,-0.028528501479299778
36,-0.12179858105928902,-0.03497096067851661,-0.037273546569963886
38,-0.005997000000000001,-0.06361434454933992,-0.018607053001214964
41,-0.1378338357699571,-0.03921417163428136,-0.04141915909437355
43,-0.02093710489506298,-0.05341069299825552,-0.023676068961244613
45,-0.1167082341261811,-0.05681856587318519,-0.05385648868462997
48,-0.06199921310214756,0.03288072934481173,-0.0324218726017659
50,0.07632299388773375,-0.13448809471607687,-0.046641733765892285
53,-0.10020152484146623,-0.07813393124684995,-0.08684693908410324
58,-1.012758156414208,-1.017882344823949,-1.013083500378606
29,-0.044077142765835124,-0.03493439417751925,-0.0343410035490921
34,-0.032773127566585576,-0.03743887950838918,-0.046675678781004835
39,-0.032835494011384615,-0.047843683068445435,-0.045095387270647845
46,-0.11243906373046114,0.07084414944029561,-0.03154370969440241
51,-0.16735244093658916,-0.03894329533282278,-0.037702293338871935
56,-0.4457594344283429,-0.5175300400140571,-0.41902211758874885
61,-0.42128421300401253,-0.5897081947566271,-0.5149650478566619
54,-0.20109370397569454,-0.19456132886780012,-0.2291073025090418
59,-0.42572302544170804,-0.5000359514048055,-0.430086412179546
60,-0.8595256453248326,-0.8868361235875519,-0.8511366382506123
63,-0.5926724940894277,-0.6624353670798141,-0.6177677388765853
62,-0.5111432905620115,-0.49526076704100985,-0.5833358902580099
64,-0.5246310457109907,-0.4933419229888832,-0.47665207163087153
67,-0.1,-0.1,-0.0039900000000000005
66,-0.313725489159366,-0.38826613579069896,-0.30185198802999996
65,-0.005979000000000002,-0.10099000000000001,-0.003999000000000001
70,-0.1,-0.001,0.0
68,-0.1,-0.10099000000000001,-0.0039900000000000005
71,0.0,0.0,0.0
69,0.0,0.0,0.0
24,-0.023350153659573138,-0.008139815161450082,-0.005970000000000001
72,0.0,0.0,0.0
