,-3,-1,0
20,-0.017760049623722105,-0.012247897700103202,-0.01026391613141052
22,0.0,-0.004967188194676003,-0.008082443266713254
25,-0.03457357466851853,-0.014177588096522272,-0.013248822725301887
27,-0.0030000000000000005,-0.009670611485906144,-0.01128036714360818
30,-0.12108350791222268,-0.03635352130118353,-0.03487953564644082
32,-0.04644438121072721,-0.03686823718177236,-0.03213120242861498
35,-0.1480228509241878,-0.047564282177285394,-0.049420162720540436
37,-0.08877448995876527,-0.05205151544353508,-0.0541480965092744
40,-0.19542760270383064,-0.06083913342218979,-0.06339977016043112
42,-0.03580265851737323,-0.05349398946363905,-0.04282878833708533
45,-0.19083091380532793,-0.05538436487785706,-0.05840839936813886
48,-0.10996626840948748,-0.04068619051007878,-0.04300408047292878
50,-0.20949736082022521,-0.006636049455124186,-0.047102436638481474
52,-0.11470551485737406,-0.14041244144480572,-0.155844956692005
55,-0.4905590047692773,-0.46597285896035495,-0.4271137193497445
58,-0.5077407833784842,-0.6026208034491823,-0.5390275243081479
terminal,0.0,0.0,0.0
23,-0.014944363298435803,-0.012058486457542162,-0.04137357922035858
26,-0.16088372232812437,-0.09141093395999832,-0.06543389984348155
28,-0.041728089002997,-0.041326000895496554,-0.09577875744827902
31,-0.1852141131684366,-0.07164422083017366,-0.06663459296726841
33,-0.014970029985003002,-0.055292845429688244,-0.05866356536252405
36,-0.14106361377085333,-0.048554595174223135,-0.04875999216830166
38,-0.017955059955017998,-0.06655400473487849,-0.020807365136048892
41,-0.05473131980446062,-0.03377179590160164,-0.03678111429530683
43,0.0,-0.061384565723870736,-0.005157645517858971
46,-0.020734434075441142,-0.05340521483173952,-0.03243728918023129
51,-0.04719048750750193,-0.04588971237404016,-0.06064065152549844
53,-0.12492891407956741,-0.19985050389148554,-0.2204320001107242
56,-0.3577614857085011,-0.4164734788607835,-0.3212482025849538
61,-0.9427512658735024,-0.8621789359578683,-0.8552898036658895
29,-0.02684918152201824,-0.023742680718098267,-0.03915368498061542
34,-0.029530775723332344,-0.033340397046221146,-0.05134259291809326
39,-0.10167110219651919,-0.05614226326921683,-0.047731849346167324
44,-0.14536863160904467,0.014283012060252422,-0.055652422043023134
49,-0.18386905207072052,-0.14241983949185383,-0.12377515635193106
54,-0.4003384426909012,-0.30290886446225335,-0.38266473292427355
59,-0.6978569175470267,-0.7397818064187504,-0.6576196806196414
47,-0.023916167790167916,-0.0734705910868055,-0.026937944344297717
57,-0.8671835172550519,-0.9472635886264181,-0.976177480915366
63,-0.42132355619918244,-0.3852933767505957,-0.40021217282557386
65,-0.30255320701,-0.29699853274090005,-0.29692690431249247
62,-0.2278080830151364,-0.30213858692710116,-0.3031519402025795
60,-0.6197078040414478,-0.6504542944029456,-0.5944203159562007
64,-0.3083868862292503,-0.39661443173531635,-0.300927246739318
66,-0.30374892345709,-0.1970299,-0.2077236750799
69,0.0,-0.1,-0.0030000000000000005
67,-0.199,-0.10099000000000001,-0.00199
68,-0.1,0.0,-0.001
70,0.0,0.0,0.0
72,0.0,0.0,0.0
71,0.0,0.0,0.0
24,-0.014769178214676005,-0.0043888974714387085,-0.005997000000000001
