,-3,-1,0
20,-0.24932543088538936,-0.21406498389294862,0.050733738563895646
22,-0.35376807336012656,-0.2816229630208115,-0.12185679857852669
25,-0.40750555355069507,-0.013129109206969984,-0.11851686148218707
27,-0.2817523048659836,0.10434415187302866,-0.20669268858862008
30,-0.36216862680984274,0.08053059710200676,0.02675128954499736
32,-0.10796451967972025,0.020142750455357687,0.2149303399735042
34,-0.15355936706758694,0.11889131637863704,0.13199310492003563
36,-0.18538087631707645,0.22974356596091344,0.23692070491180459
39,-0.1272515955951118,0.3045626958396973,0.36087571171336985
41,0.16061442910928217,0.4247493677933078,0.5270204223004499
44,0.2864738250422264,0.6007857965254371,0.6826651510056152
46,0.5065579268729486,0.3472912945083961,0.7938519702933877
49,1.1047045868232466,-3.812047101518329,-3.92073171657672
51,-4.172356994751509,-4.151286733880312,-4.3783289500595695
54,-4.807483005741155,-4.543343427389648,-4.887441471326593
terminal,0.0,0.0,0.0
23,-0.23165345401895027,-0.11433849932114637,0.06897523449076005
28,-0.3576625262359321,-0.01998345516261778,-0.07860415346556263
35,-0.03881787336174191,0.1453426909118118,0.2951587479096433
37,-0.009402114863235339,0.26354253874831124,0.2591523300477024
40,0.1175702143865112,0.3632570058790464,0.404133347324987
42,0.10390674982886854,0.5082771523356839,0.4627493578871232
45,0.2396053262476102,0.6417071994545276,0.3424754512403722
48,0.3155439424702297,0.4888614944628861,-3.755029888115222
50,1.0833161787827237,-3.971748708356444,-4.156032549558349
53,-4.568423540289961,-4.567226664806096,-4.6420870550118645
55,-4.964087727919101,-4.959271718036767,-4.993272050831218
58,-5.56896180621187,-5.286014737851479,-5.843844342179638
24,-0.4575438545038644,-0.23217971399415435,-0.16085593115446875
26,-0.2036000464730374,-0.11920345415539445,0.10002489655155057
29,-0.16561746940160685,-0.07665022377008907,0.15095573395448975
31,-0.27844914424689327,0.026794814328650694,0.02040432912720908
47,0.43072102004441615,0.8162715406715505,0.8718724505287089
52,-4.318890404938443,-4.2863193572363905,-4.603134163703612
57,-5.4379924047864545,-5.374486988579688,-5.422034758428463
60,-5.9154802789930825,-5.6564813738105775,-6.293865917202049
38,0.055553196300761526,0.27842807493004,0.39958542933604263
43,0.2862551713156222,0.4434964706429509,0.5873311347690147
56,-5.123924383361199,-4.884307763316581,-5.317398525466476
33,-0.24969148967197083,0.13287624579365223,0.141918236842237
63,-6.890023083444329,-6.578889542246094,-7.122299398469134
61,-6.3267348661252765,-6.183513809233399,-6.565709793790912
64,-6.960265062984489,-6.759381671169698,-7.297559990664132
59,-5.847737026072964,-5.765703814509488,-5.996270853941423
65,-7.400815039788396,-6.91675661533545,-7.618288409556955
68,-8.159824277264182,-7.843668873964827,-8.132183776231212
66,-7.5369786928420925,-7.325891909774043,-7.716868872650892
67,-7.905670491426405,-7.255766046925545,-8.029626659173294
70,-8.38107815525527,-8.126213800800107,-8.336674633238243
69,-8.174374364830939,-7.64212397331962,-8.127610329132121
62,-6.473855243615866,-6.156704680461299,-6.7775651497846905
72,-8.299724427806337,-8.05190932368923,-8.177741744861644
75,-6.574688149953033,-6.282993184473082,-6.374485962770974
71,-8.33786845859946,-8.042051777433258,-8.104382145984577
73,-8.287000374425723,-7.7291346020571545,-7.762365978190323
74,-7.692595451338792,-7.200869878143866,-7.199372769619351
76,-5.64389371010185,-5.548721737812089,-5.587823610068317
77,-3.778646854615599,-3.8018637755364733,-3.74241100426404
78,-2.170617078478164,-2.1463909432081896,-2.183395146235085
80,-0.40796011439400304,-0.39013890499,-0.386315539780699
79,-0.970078096697925,-0.9358048180379734,-0.8812978854444248
81,-0.1,0.0,-0.001
84,0.0,0.0,0.0
83,0.0,0.0,0.0
82,-0.1,0.0,-0.001
85,0.0,0.0,0.0
