,-3,-1,0
20,-0.14294356900889688,-0.22895060648427232,0.18665038066538148
22,-0.1834780041685724,-0.1502325224227173,-0.1316619174855718
24,-0.2588039414248392,-0.08157427589335718,-0.12964565905456582
27,-0.16811130448806683,0.16240097338638487,-0.13246878424180822
30,-0.23347220248140926,0.25571251957244967,-0.12546834859106376
33,-0.2126855454662803,0.34791951379506947,-0.01803349433479515
35,0.131229293689709,0.3309100012433443,0.5733417588730847
37,-0.15614813504228767,0.2595397149126902,0.5069732558279766
40,-0.0821419264460529,0.26236619873331457,0.710407343880589
42,-0.051937560259954774,0.5765600990723763,0.6428626108902873
45,0.2999427508884282,0.8802413567969388,0.5668895252091475
47,0.7085192743734524,1.218072729237901,0.7295066352897049
50,0.9938801726195895,-3.9551086834100206,-3.68088058171538
52,-4.274533523163935,-4.238861828777911,-4.641848563203031
55,-4.983492739035402,-4.995873745637683,-4.97123984079322
57,-5.390513201600427,-5.377328353496233,-5.432222424834865
terminal,0.0,0.0,0.0
23,-0.1129825773611103,-0.1327887542256248,0.23247692475884948
26,-0.07274570488810977,-0.07062951663535298,0.2914173135620079
28,-0.2517577229112418,0.09308269699614499,0.0037780322567045697
31,-0.24831640486388934,0.17052956317806095,0.13529180782440922
34,-0.13894415346154151,0.3040805423731684,0.32670261614777135
36,-0.2064202981596458,0.4795202708070862,0.08239553781953346
39,-0.06909780684705358,0.4354763432630341,0.4249883153021843
41,0.36201113484303854,0.6662539170993176,0.858179021428363
44,0.5117127431540693,0.8814771458164432,1.0291851589556953
46,0.32671639289228505,0.574116018792729,1.3003405293512917
49,1.6520742670271347,-3.62789736432331,-4.040546345137536
51,-4.071754540323461,-4.040820856862397,-4.083236432277956
54,-4.805365722698886,-4.553305682894235,-4.836168710973718
60,-5.8697891112984495,-5.637185689482583,-6.207356276807831
62,-6.514413365345053,-6.093309338554228,-6.695890994000413
29,-0.022817379631881025,0.010500743338078267,0.36673897239091224
38,0.24623545657720988,0.5275510309203515,0.7074977511850352
43,0.4129301221671076,0.5348061260495364,0.977212835822752
48,0.05940297619390325,0.8430091797222462,-3.208597614105744
53,-4.486138753884817,-4.522663996922492,-4.4849363239910875
59,-5.812854923954693,-5.767681011741405,-5.828897076078979
32,0.05545948486560579,0.16085948465140945,0.45828545488664574
56,-5.11282944311748,-4.895339623650471,-5.286725870866416
58,-5.464198760144637,-5.25689255485684,-5.730137263709787
25,-0.3315103706069292,-0.009224637270016992,-0.06504106058038862
65,-7.239328423329343,-7.018496054744966,-7.354329851070618
61,-6.3300867413006205,-6.182528121713145,-6.46741359621658
64,-6.956635068939241,-6.60717150377514,-7.176685809270754
67,-7.645300339506688,-7.315117441623665,-7.705467738329869
63,-6.68853939016056,-6.538298774039272,-6.826395244765918
66,-7.591316563613954,-7.189343789169996,-7.666429528102363
69,-8.042606904579399,-7.556249437041162,-8.020953394292548
68,-7.9456847313707994,-7.725228895375386,-7.9256722143904765
70,-8.320644596755969,-8.053024105636384,-8.12213612313379
73,-7.54779206432933,-7.494102989791252,-7.504808270694294
72,-8.050589843821113,-8.006769574316856,-8.041496865507616
71,-8.08559438560933,-7.795066962817789,-7.911764406128451
75,-5.871355952155285,-5.8534999798244085,-5.890279238359629
78,-2.002799229102894,-1.987603415976568,-1.993376896211702
74,-7.13887286651418,-7.035294522763591,-7.1019402609931594
77,-4.145070627294739,-4.186208990828355,-4.164648837081054
76,-5.268575099490202,-5.118961058633195,-5.158673110183001
79,-0.9632438457191327,-0.9308682684747821,-0.8907184372411324
80,-0.5967911052763644,-0.673649610223491,-0.6558948686949242
82,0.0,0.0,0.0
81,-0.20098,-0.199,-0.19897059601000003
84,0.0,0.0,0.0
83,0.0,0.0,0.0
