,-3,-1,0
20,-0.014850198497871213,-0.012247897700103202,-0.009039409495826798
22,0.0,-0.004955250362591116,-0.007977895177164376
25,-0.023428956291580358,-0.00875396912951962,-0.01193758898903351
27,-0.0030000000000000005,-0.0059326880599,-0.005083360802976781
30,-0.023411356138987958,-0.012721445020005079,-0.010811910421000001
32,-0.08673936203935768,-0.030345296941014423,-0.030117630464253194
35,-0.023469111196967814,-0.0196418686434046,-0.010466174574128356
37,-0.005979000000000002,-0.02067391997458483,-0.020018483860457056
40,-0.0992360949596929,-0.026968182747744145,-0.026744779497358658
42,-0.005997000000000001,-0.038276777506638146,-0.011298613480826463
45,-0.09652781155703016,-0.022995685419484473,-0.02427234852556126
47,0.0,-0.03433332306565135,-0.007120339904237209
50,-0.05822565065310069,-0.016467935913238505,-0.024914874647405015
53,-0.017955059955017998,-0.08428100743913444,-0.02083370710032551
55,-0.30521528223415456,-0.2826564063501189,-0.2204127651343005
57,-0.1,-0.030056146589255282,-0.2290796105950559
terminal,0.0,0.0,0.0
23,-0.0177338783590265,-0.00904356482109185,-0.011265150626503437
26,-0.011873598033586938,-0.0362879586838299,-0.00831106696018984
28,-0.011982011997,-0.012944538574312662,-0.03504906423719405
31,-0.06344115484313646,-0.03097845692317299,-0.02450928886000367
33,-0.0030000000000000005,-0.014325894488065939,-0.026238171713051362
38,-0.014970029985003002,-0.024391537218973497,-0.02469257316527283
43,0.0,-0.025556339560272336,-0.014770458307231202
48,-0.005979000000000002,-0.02563692527619031,-0.013916466840587862
59,-0.302811417721,-0.2515471903308088,-0.22097437854875376
29,-0.011982011997,-0.010164208887838637,-0.012327231631552967
34,-0.023600024550383385,-0.027252378849656755,-0.02547808451517272
36,-0.07468470885139399,-0.031861181277705194,-0.032985194566190555
41,-0.06665346991840311,-0.02602996266117196,-0.024161900295936616
46,-0.038268952094547705,-0.027047904222666095,-0.026381448727746667
51,-0.03557224508201058,-0.02923223952660601,-0.030995797667624954
56,-0.12261610086097535,-0.10478220115530357,-0.0467919263383786
58,-0.2011675346252685,-0.11244972798715963,-0.1194922901827094
44,-0.09845117231519077,-0.0337640098342917,-0.03610110158761344
49,-0.09255125302085092,-0.036929451306390124,-0.038351675872809785
54,-0.1791559337260619,-0.2086982198393656,-0.1333830735083604
61,-0.6455668486907546,-0.7114229995406485,-0.6765760124051237
64,-0.3986205112316902,-0.3953777205653001,-0.3927386701989373
39,-0.040410507315200905,-0.021065026125771984,-0.027975999471207495
52,-0.017955059955017998,-0.04214193737699676,-0.1113798790355183
62,-0.21777807047114023,-0.3020665704520973,-0.3107921697578875
65,-0.199,-0.201924263609146,-0.10793522691818831
24,-0.014757240382591116,-0.0030561283414711274,-0.006005640900000001
67,-0.1077753936,-0.19997029900000002,-0.20289099700000002
60,-0.21931057648509955,-0.2081867590401844,-0.30282917703499
69,0.0,-0.001,0.0
70,-0.0030000000000000005,-0.001,-0.1
63,-0.30065055453185174,-0.29790737145572055,-0.20193324292449102
66,-0.10200000000000001,-0.10205678977299999,-0.10297
68,-0.005970000000000001,-0.1,-0.1
71,-0.0030000000000000005,-0.1,0.0
72,0.0,0.0,0.0
