,-3,-1,0
20,-0.023567641279391982,-0.01692798829150682,-0.015586349729580085
22,-0.008981625937246673,-0.006900227566162472,-0.012828862293035261
24,-0.014757094158519002,-0.006946035184478854,-0.0030000000000000005
26,-0.13958899053500218,-0.09434989063320347,-0.05405420209009445
29,-0.026433455926968767,-0.017104247765960118,-0.031098656246439028
31,-0.1327952546432976,-0.0655387816652482,-0.04711019951175723
34,-0.09241348147061255,-0.04087380717003516,-0.042945083829272084
36,-0.1688262772333827,-0.06429623048298454,-0.06773343037947692
39,-0.15048822486556512,-0.05678802417991849,-0.054917101158452476
41,-0.04168161858961089,-0.035796979051439026,-0.04230684692248678
44,-0.15333758971910433,8.85874877711414e-05,-0.03151979871020335
46,-0.02689225162237775,-0.0806577436036094,-0.028513621175205416
49,-0.12223608536094971,-0.04181672481123298,-0.04470022336590084
51,-0.08031654576604408,-0.11852275371803904,-0.06657229154730168
53,-0.10634438928898156,-0.02418534363176933,-0.1650625394186081
56,-0.3039723617320504,-0.3614731330531057,-0.23210852236086504
terminal,0.0,0.0,0.0
23,-0.017866976371967356,-0.013784316648188435,-0.033747946817907486
28,-0.03872482691006943,-0.033392760680931846,-0.09218268604895014
30,-0.11885452098333144,-0.03327400775692227,-0.03482250108030961
32,-0.008991003000000001,-0.03474409544030962,-0.025727774476775492
35,-0.16729080304631266,-0.04751089351097456,-0.04687517798551873
37,-0.017955059955017998,-0.05142311222709491,-0.0299002450545327
40,-0.07500436296093181,-0.03050386349069777,-0.057623722577553466
42,-0.020901425137272188,-0.029003174232948903,-0.02407963443998552
45,-0.03551083933620018,-0.025682139393419245,-0.057011630022794725
47,-0.02093710489506298,-0.03955079020333204,-0.02225825967875305
50,-0.09024150684391882,-0.12122697066049498,-0.06484864333936201
52,-0.10225767144757249,-0.1376626627132938,-0.07102652320941034
55,-0.10593684450271,-0.19857703241044064,-0.17064396856000022
57,-0.66541241279941,-0.6584773999608251,-0.6641489510215175
60,-0.5380265658940584,-0.5213697257303914,-0.5781551330591799
33,0.0,-0.05056671517315436,-0.06785554145542011
38,-0.03791874829910368,-0.05516602655066662,-0.04051668894001503
43,-0.073652987396393,-0.05454202663952043,-0.049601388704133095
48,-0.18986905310072613,-0.08055808121944019,-0.08141146704334326
62,-0.32213143848143366,-0.3752440507935559,-0.29398477221372243
54,-0.14810691774817852,-0.11405165374483255,-0.2675752921342159
59,-0.4187244695232118,-0.3966812250838675,-0.4035552515451919
61,-0.5205494546289334,-0.5921844971848896,-0.5846197162445022
64,-0.39980059427197,-0.3072903361636032,-0.30654627668255957
58,-0.5823992723426009,-0.4650163937975638,-0.5012049474712869
63,-0.4227556417218978,-0.5111942817494635,-0.5038785849103783
25,-0.023333972432331273,-0.020567448509478888,-0.006910300000000001
27,-0.005997000000000001,-0.006148944814935341,-0.020917134068395328
66,-0.3183725205354526,-0.296890201049401,-0.29890073901
69,-0.1118355153103,-0.10092673,-0.10297
68,-0.199,-0.10098010000000002,-0.10882198803
65,-1.1477764711539264,-1.1030179429462246,-1.1237455401896175
67,-0.30373145807509,-0.38538458555424066,-0.38732327068069905
70,-0.10200000000000001,-0.001,-0.1
71,-0.10297,-0.199,-0.1
72,0.0,0.0,0.0
73,0.0,0.0,0.0
