,-3,-1,0
20,-0.005970000000000001,-0.0058876259599,-0.0015454113522714102
22,-0.0030000000000000005,-0.0029701,-0.0029971
25,-0.020503456957263,-0.005870520827875134,-0.006104730269865028
27,-0.0030000000000000005,-0.00407426797,-0.0020595297750148718
30,-0.11922073700033527,-0.03439096708487527,-0.03653835866920149
32,-0.029556776175732085,-0.024784504852857783,-0.02481652042332008
35,-0.0955778959115551,-0.032857193779477364,-0.03519827435221581
38,-0.005997000000000001,-0.02415145160335002,-0.007052418068264725
40,-0.11646778930585537,-0.031167983303239007,-0.032275774335143614
42,-0.017955059955017998,-0.03549421754462178,-0.02226458385088671
45,-0.09438988110895911,-0.022217864060085326,-0.028017494163127467
47,0.0,-0.027348868219253166,-0.018416124220959697
50,-0.07367389365967773,-0.11925570798147131,-0.13200786895285077
52,-0.1052855237220468,-0.04014052371277199,-0.13563559572263476
55,-0.31961680610770715,-0.32417053662144457,-0.3829838448691553
57,-0.4419940418086198,-0.2981609723924605,-0.25356750625520497
terminal,0.0,0.0,0.0
23,0.0,-0.005024056339360001,-0.01731815901425762
26,-0.19600477820839848,-0.05516430330253494,-0.05513134594046887
28,-0.014970029985003002,-0.045542008021137004,-0.026894600508630993
31,-0.09713984549433728,-0.027978187908384865,-0.028225700717822422
33,-0.014970029985003002,-0.03268310946963287,-0.017921967411283195
36,-0.040178087387635134,-0.013461681706603635,-0.03046037641308798
43,0.0,-0.020927710258852646,-0.0040815563784148716
48,-0.04379014215295951,-0.028640819811334314,-0.11201635146557144
53,-0.11401422171981265,-0.053583701322374264,-0.12714299648008856
29,-0.011982011997,-0.019493185554636694,-0.017251740700968875
34,-0.011901504638010003,-0.025729978943156182,-0.013645940729622481
39,-0.03826740714272772,-0.03184725238046011,-0.029864062422445922
41,-0.0235343983307422,-0.012247897700103202,-0.030195052768358464
46,-0.014912982343945598,-0.025054560092911786,-0.0272935576554975
51,-0.023467600113587575,-0.02834241159748986,-0.02982102976771449
56,-0.4715916526913316,-0.4843217021391685,-0.40870450679419407
58,-0.20101368871000003,-0.22913554413855064,-0.29602666399231903
61,-0.005996167982319001,-0.00656021253709,-0.1
37,-0.02688192313923741,-0.0248403295951465,-0.027837285758013693
44,-0.10096603833891132,-0.040222004395690396,-0.03905862441958763
49,-0.10077022958662023,-0.03346412959429439,-0.034981300911619384
59,-0.3212300579853144,-0.3939638150323349,-0.3081577403985566
54,-0.1295460319581855,-0.21695226488028485,-0.21569460367693694
62,-0.108830107,-0.20173041702405706,-0.19900890999999998
64,-0.10398,-0.1,-0.102940399
67,0.0,0.0,-0.001
60,-0.32971655465637995,-0.39652912406494245,-0.4044413899596188
63,-0.3161675834310282,-0.3919048887519358,-0.3950108850898
65,-0.107775305391,-0.19998010000000002,-0.20291089501000004
24,0.0,-0.0038903976793369793,0.0
66,-0.1,0.0,-0.001
68,-0.1,-0.001,0.0
70,-0.0030000000000000005,-0.1,0.0
69,0.0,0.0,0.0
